name,id
"Camelus dromedarius Linnaeus, 1758",9838
dromedaries,9838
dromedary camel,9838
dromedary,9838
one-humped camel,9838
Campanula medium,56154
Campanula medium L.,56154
Canterbury bells,56154
Canterbury-bells,56154
cup-and-saucer,56154
Campanula rapunculoides,209536
Campanula rapunculoides L.,209536
clochettes,209536
creeping bellflower,209536
European bellflower,209536
Camponotus festinatus,13391
"Camponotus festinatus (Buckley, 1866)",13391
Camptotheca acuminata,16922
Camptotheca acuminata Decne.,16922
Canalohypopterygium tamariscinum,98735
Canalohypopterygium tamariscinum (Hedw.) Kruijer,98735
Hypopterygium tamariscinum (Hedw.) Brid.,98735
Hypopterygium tamariscinum,98735
Leskea tamariscina Hedw.,98735
Canavalia ensiformis,3823
Canavalia ensiformis (L.) DC.,3823
horse bean,3823
jack bean,3823
Canavalia gladiata,3824
Canavalia gladiata (Jacq.) DC.,3824
Japanese jack bean,3824
sword bean,3824
Canavalia lineata,28957
Canavalia lineata (Thunb.) DC.,28957
Cancer magister,29965
"Cancer magister Dana, 1852",29965
Dungeness crab,29965
"Metacarcinus magister (Dana, 1852)",29965
Metacarcinus magister,29965
Cancer pagurus,6755
edible crab,6755
rock crab,6755
Candida albicans,5476
ATCC 11006 [[Monilia stellatoidea]],5476
ATCC 18804,5476
BCC 5390,5476
BCRC 20512,5476
"Candida albicans (C.P. Robin) Berkhout, 1923",5476
"Candida albicans var. stellatoidea (C.P. Jones & D.S. Martin) Diddens & Lodder, 1942",5476
Candida albicans var. stellatoidea,5476
"Candida stellatoidea (C.P. Jones & D.S. Martin) Langeron & Guerra, 1939",5476
Candida stellatoidea,5476
Candida stellatoidea type I,5476
CBS 562,5476
CCRC 20512,5476
CCRC:20512,5476
CECT 1002,5476
culture-collection:BCC:5390,5476
culture-collection:NRRL:Y:12983,5476
"Dematium albicans (C.P. Robin) E. Laurent, 1889",5476
Dematium albicans,5476
"Endomyces albicans Johan-Olsen, 1897",5476
Endomyces albicans,5476
IFO 1385,5476
JCM 1542,5476
KCTC 7270,5476
"Monilia albicans (C.P. Robin) Zopf, 1890",5476
Monilia albicans,5476
"Monilia stellatoidea C.P. Jones & D.S. Martin, 1938",5476
Monilia stellatoidea,5476
MUCL 29800,5476
"Myceloblastanon albicans (C.P. Robin) M. Ota, 1927",5476
Myceloblastanon albicans,5476
"Mycotorula albicans (C.P. Robin) Langeron & Talice, 1932",5476
Mycotorula albicans,5476
NBIMCC 72,5476
NBRC 1385,5476
NCAIM Y.00971,5476
NCYC 597,5476
NRRL Y-12983,5476
"Oidium albicans C.P. Robin, 1853",5476
Oidium albicans,5476
"Parasaccharomyces albicans (C.P. Robin) Mello & L.G. Fern., 1918",5476
Parasaccharomyces albicans,5476
"Procandida albicans (C.P. Robin) E.K. Novak & Zsolt, 1961",5476
Procandida albicans,5476
"Procandida stellatoidea (C.P. Jones & D.S. Martin) E.K. Novak & Zsolt, 1961",5476
Procandida stellatoidea,5476
PYCC 3436,5476
"Saccharomyces albicans (C.P. Robin) Reess, 1877",5476
Saccharomyces albicans,5476
"Syringospora albicans (C.P. Robin) C.W. Dodge, 1935",5476
Syringospora albicans,5476
UAMH 8765,5476
Candida albicans RNA_CTR0-3,1451132
Candida apicola,29830
ATCC 24616,29830
"Candida apicola (Hajsig) S.A. Mey. & Yarrow, 1978",29830
Candida cf. apicola CBS 4078,29830
Candida cf. apicola CBS 4353,29830
Candida cf. apicola CBS 8413,29830
Candida cf. apicola MS-2010,29830
Candida cf. apicola NRRL Y-2481,29830
Candida cf. apicola UFMG-Jat-128.2,29830
Candida cf. apicola UFMG Jat515.1,29830
Candida cf. apicola UFMG MC1,29830
Candida cf. apicola UFMG MP448,29830
Candida cf. apicola UWO01-108b2,29830
Candida cf. apicola UWO01-132.1,29830
Candida cf. apicola UWO01-135b3,29830
Candida cf. apicola UWO01-193.1,29830
Candida cf. apicola UWOPS01-108b2,29830
Candida cf. apicola UWOPS01-135b3,29830
Candida cf. apicola UWOPS01-193.1,29830
Candida cf. apicola UWOPS01-663b2,29830
Candida sp. CBS 8413,29830
CBS 2868,29830
CCRC 22277,29830
CCRC:22277,29830
culture-collection:NRRL:Y:2481,29830
culture-collection:VKM:Y:1670,29830
IFO 10261,29830
JCM 9592,29830
NRIC 1802,29830
NRRL Y-2481,29830
Saccharomyces sp. CBS 1889,29830
"Starmerella apicola (Hajsig) C.A. Rosa & Lachance, 2018",29830
Starmerella apicola,29830
"Torulopsis apicola Hajsig, 1958",29830
Torulopsis apicola,29830
VKM Y-1670,29830
Candida boidinii,5477
ATCC 18810,5477
"Candida boidinii C. Ramirez, 1953",5477
[Candida] boidinii,5477
CBS 2428,5477
CCRC 20464,5477
CCRC:20464,5477
DBVPG 6205,5477
Hansenula alcolica,5477
"Hansenula alcolica Urakami, 1975",5477
JCM 9604,5477
NCYC 2652,5477
NRRL Y-2332,5477
specimen-voucher:NRRL:Y:2332,5477
UCD 57-1,5477
Candida cloacae,94006
AJ 4719,94006
ATCC 20184,94006
"Candida cloacae Komag., 1964",94006
[Candida] cloacae,94006
CBS 5612,94006
CCRC 21327,94006
CCRC:21327,94006
DBVPG 6136,94006
IFO 1978,94006
JCM 1505,94006
Candida cylindracea,44322
"Candida cylindracea Koichi Yamada & Machida ex S.A. Mey. & Yarrow, 1998",44322
Debaryomycetaceae sp. 'Limtongozyma cylindracea',44322
Limtongozyma cylindracea,44322
"Limtongozyma cylindracea (Yamada & Machida) Boontham, Angchuan, Boonmak & Srisuk, 2019",44322
Candida dubliniensis,42374
ATCC MYA-178,42374
"Candida dubliniensis D.J. Sullivan, Western., K.A. Haynes, 1995",42374
Candida dublinionensis,42374
CBS 7987,42374
CD36,42374
NCPF 3949,42374
NRRL Y-17841,42374
specimen-voucher:ATCC:MYA:178,42374
specimen-voucher:NRRL:Y:17841,42374
Candida dubliniensis CD36,573826
Candida dubliniensis strain CD36,573826
Candida dubliniensis str. CD36,573826
Candida glabrata,5478
ATCC 2001,5478
"Candida glabrata (H.W. Anderson) S.A. Mey. & Yarrow, 1978",5478
[Candida] glabrata,5478
CBS 138,5478
CCRC 20586,5478
CCRC:20586,5478
"Cryptococcus glabratus H.W. Anderson, 1917",5478
Cryptococcus glabratus,5478
DBVPG 3828,5478
IFO 0622,5478
JCM 3761,5478
KCTC 1714,5478
NCPF 3309,5478
NRRL Y-1417,5478
NRRL Y-65,5478
specimen-voucher:NRRL:Y:1417,5478
specimen-voucher:NRRL:Y:65,5478
Torulopsis glabrata,5478
[Candida] glabrata CCTCC M202019,1406948
Candida glabrata CCTCC M202019,1406948
Candida glabrata CBS 138,284593
Candida glabrata ATCC 2001,284593
Candida glabrata ATCC2001,284593
Candida glabrata CBS138,284593
[Candida] glabrata CBS 138,284593
Candida humilis,51915
ATCC 22992,51915
ATCC 56464 [[Candida milleri]],51915
"Candida humilis (E.E. Nel & Van der Walt) S.A. Mey. & Yarrow, 1978",51915
Candida milleri,51915
CBS 5658,51915
CBS 6897 [[Candida milleri]],51915
CBS 6897T [[Candida milleri]],51915
CBS:6897T [[Candida milleri]],51915
CBS 6897 (type strain) [[Candida milleri]],51915
CBS:6897 (type strain) [[Candida milleri]],51915
CCRC 21626,51915
CCRC:21626,51915
CLIB 1323,51915
culture-collection:NRRL:Y:17074,51915
culture-collection:NRRL:Y:7245 [[Candida milleri]],51915
IFO 10280,51915
JCM 9613 [[Candida milleri]],51915
JCM 9852,51915
"Kazachstania humilis (E.E. Nel & Van der Walt) N. Jacques, Sarilar & Casareg., 2016",51915
Kazachstania humilis,51915
NRRL Y-17074,51915
NRRL Y-7245 [[Candida milleri]],51915
"Torulopsis humilis E.E. Nel & Van der Walt, 1968",51915
Torulopsis humilis,51915
type strain: CBS 6897 [[Candida milleri]],51915
WM 801,51915
Candida intermedia,45354
ATCC 14439,45354
ATCC 9442,45354
"Blastodendrion intermedium Cif. & Ashford, 1929",45354
Blastodendrion intermedium,45354
Blastodendrion intermedius,45354
"Candida intermedia (Cif. & Ashford) Langeron & Guerra, 1938",45354
[Candida] intermedia,45354
Candida intermedia var. intermedia,45354
CBS 572,45354
CCRC 21250,45354
CCRC:21250,45354
Cryptococcus intermedius,45354
DBVPG 6218,45354
IFO 0761,45354
JCM 1607,45354
KCTC 1701,45354
Kluyveromyces cellobiovorus,45354
Mycotorula intermedia,45354
NCTC 3147,45354
NRRL Y-1512,45354
NRRL Y-981,45354
specimen-voucher:NRRL:Y:1512,45354
specimen-voucher:NRRL:Y:981,45354
[Candida] intermedia FL3,1318699
Candida intermedia FL3,1318699
Candida magnoliae,5490
ATCC 56463,5490
"Candida magnoliae (Lodder & Kreger-van Rij) S.A. Mey. & Yarrow, 1978",5490
CBS 166,5490
CCRC 21703,5490
CCRC:21703,5490
culture-collection:NRRL:Y:2024,5490
culture-collection:VKM:Y:1685,5490
IFO 0705,5490
JCM 1446,5490
NCYC 2620,5490
NRRL Y-2024,5490
PYCC 2903,5490
"Starmerella magnoliae (Lodder & Kreger-van Rij) C.A. Rosa & Lachance, 2018",5490
Starmerella magnoliae,5490
"Torulopsis magnoliae Lodder & Kreger-van Rij, 1952",5490
Torulopsis magnoliae,5490
VKM Y-1685,5490
Candida maltosa,5479
ATCC 28140,5479
"Candida maltosa Komag., Nakase & Katsuya, 1964",5479
CBS 5611,5479
CCRC 21614,5479
CCRC:21614,5479
DBVPG 6143,5479
IFO 1977,5479
JCM 1504,5479
KCTC 7176,5479
NRRL Y-17677,5479
specimen-voucher:NRRL:Y:17677,5479
Candida maltosa Xu316,1245528
Candida sp. Xu316,1245528
Candida methylica,45353
ATCC 56294,45353
[Candida] methylica,45353
"Candida methylica Y.A. Trots. & Bykovsk., 1974",45353
CBS 8030,45353
CCRC 21757,45353
CCRC:21757,45353
IFO 10329,45353
JCM 9854,45353
NRRL Y-17325,45353
specimen-voucher:NRRL:Y:17325,45353
specimen-voucher:VKM:Y:2356,45353
VKM Y-2356,45353
Candida oleophila,45573
"Candida oleophila Montrocher, 1967",45573
[Candida] oleophila,45573
CBS 2219,45573
Candida parapsilosis,5480
ATCC 22019,5480
Candida parapsilosis (Ashford) Langeron & Talice,5480
CBS 604,5480
CCRC 20515,5480
CCRC:20515,5480
DBVPG 6150,5480
DSM 5784,5480
IFO 1396,5480
IGC 2545,5480
JCM 1785,5480
KCTC 7653,5480
"Monilia parapsilosis Ashford, 1928",5480
Monilia parapsilosis,5480
Mycocandida parapsilosis,5480
Mycotorula parapsilopsis,5480
NCYC 601,5480
NRRL Y-12969,5480
specimen-voucher:NRRL:Y:12969,5480
UCD 61-27,5480
Candida parapsilosis GA1,1431531
Candida rugosa,5481
ATCC 10571,5481
ATCC 2142,5481
Azymocandida rugosa,5481
Candida rugasa,5481
"Candida rugosa (H.W. Anderson) Diddens & Lodder, 1942",5481
Candida rugosa strain,5481
Candidia rugosa,5481
CBS 613,5481
CCRC 21709,5481
CCRC:21709,5481
DBVPG 6152,5481
Diutina rugosa,5481
IAM 12198,5481
IFO 0750,5481
JCM 1619,5481
Mycoderma rugosa,5481
"Mycoderma rugosum H.W. Anderson, 1917",5481
Mycoderma rugosum,5481
NRRL Y-1496,5481
specimen-voucher:NRRL:Y:1496,5481
specimen-voucher:VKM:Y:67,5481
VKM Y-67,5481
Candida shehatae,45589
ATCC 34887,45589
"Candida shehatae H.R. Buckley & Uden, 1967",45589
CBS 5813,45589
culture-collection:NRRL:Y:12858,45589
NBRC 1983,45589
NRRL Y-12858,45589
Scheffersomyces shehatae (H.R. Buckley & van Uden) H. Urbina & M. Blackw. 2012,45589
Scheffersomyces shehatae,45589
Candida shehatae ATCC 22984,1194394
Scheffersomyces shehatae ATCC 22984,1194394
Candida sp. GCY 2005,307904
Candida sp. HA 167,78167
Candida sp. HA167,78167
'Galactocandida mastotermitis',78167
Candida sp. HN95,159257
Candida thermophila,369265
Ogataea sp. NCAIM Y.01538,369265
Ogataea thermophila,369265
'Pichia salicis',369265
Pichia salicis nomen nudum,369265
Pichia sp. NCAIM Y.01538,369265
Pichia sp. NCAIM Y.01608,369265
Candida tropicalis,5482
ATCC 4563,5482
ATCC 7349,5482
ATCC 750,5482
Atelosaccharomyces tropicalis,5482
Candida albicans var. tropicalis,5482
"Candida tropicalis (Castell.) Berkhout, 1923",5482
Castellania tropicalis,5482
CBS 94,5482
CCRC 20520,5482
CCRC:20520,5482
DBVPG 3982,5482
Endomyces tropicalis,5482
IFO 1070,5482
IFO 1400,5482
JCM 1541,5482
Monilia tropicalis,5482
Myceloblastanon tropicale,5482
Mycotorula tropicalis,5482
NRRL Y-12699,5482
NRRL Y-12968,5482
NRRL Y-607,5482
"Oidium tropicale Castell., 1910",5482
Oidium tropicale,5482
Procandida tropicalis,5482
specimen-voucher:NRRL:Y:12699,5482
specimen-voucher:NRRL:Y:12968,5482
specimen-voucher:NRRL:Y:607,5482
Candida tropicalis RNA_Ct3-2,1451138
Candidia barbatus,160765
"Candidia barbata (Regan, 1908)",160765
Candidia barbata,160765
"Candidia barbatus (Regan, 1908)",160765
Lake Candidus dace,160765
Opsariichthys barbatus,160765
Zacco barbata,160765
Zacco barbatus,160765
Canis familiaris,9615
beagle dog,9615
beagle dogs,9615
Canis canis,9615
Canis domesticus,9615
"Canis familiaris Linnaeus, 1758",9615
"Canis lupus familiaris Linnaeus, 1758",9615
Canis lupus familiaris,9615
dog,9615
dogs,9615
Canis lupus,9612
"Canis lupus Linnaeus, 1758",9612
gray wolf,9612
grey wolf,9612
"Canis lupus orion Pocock, 1935",2605939
Canis lupus orion,2605939
Greenland wolf,2605939
Canis sp.,9616
Canna generalis,341692
Canna flaccida x Canna generalis,341692
Canna generalis L.H.Bailey,341692
Canna x generalis,341692
Canna x orchioides L.H.Bailey,341692
Canna x orchioides,341692
Cannabis sativa,3483
"Cannabis sativa L., 1753",3483
Cannabis sativa subsp. sativa,1678924
hemp,1678924
Capitella capitata,51294
"Capitella capitata (Fabricius, 1780)",51294
Capitella sp. I ECS-2004,283909
Capitella sp. I AF-2005,283909
Capitella sp. I ES-2005,283909
"Capitella sp. I Grassle & Grassle, 1976",283909
Capitella sp. I,283909
Capitella sp. MKJ-2016,283909
"Capitella teleta Blake, Grassle & Eckelbarger, 2009",283909
Capitella teleta,283909
Capparis flexuosa,202629
bottle codroot,202629
Capparis flexuosa (L.) L.,202629
Cynophalla flexuosa (L.) J.Presl,202629
Cynophalla flexuosa,202629
Capparis masaikai,13395
Capparis masaikai H.Lev.,13395
Capra aegagrus,9923
bezoar ibex,9923
"Capra aegagrus Erxleben, 1777",9923
Capra hircus aegagrus Erxleben 1777,9923
Capra hircus aegagrus,9923
wild goat,9923
Capra aegagrus blythi,231416
Capra falconeri,48167
markhor,48167
Capra falconeri falconeri,2358211
"Capra falconeri falconeri (Wagner, 1839)",2358211
Capra hircus,9925
African dwarf goat,9925
African dwarf goats,9925
Capra aegagrus hircus,9925
"Capra hircus Linnaeus, 1758",9925
domestic goat,9925
goat,9925
goats,9925
Naine d'Afrique de l'Ouest,9925
"Capra hircus cretica Schinz, 1838",1983724
Capra hircus cretica,1983724
Capra ibex,72542
Alpine ibex,72542
"Capra ibex Linnaeus, 1758",72542
ibex,72542
Capra ibex ibex,80420
Capreolus capreolus,9858
Western roe deer,9858
Capreolus capreolus bedfordi,311186
Chinese roe deer,311186
Capreolus pygargus tianschanicus,413807
Capricornis crispus,9966
Japanese serow,9966
Capricornis crispus swinhoei,34866
"Capricornis swinhoei Gray, 1862",34866
Capricornis swinhoei,34866
Naemorhedus swinhoei,34866
Taiwan serow,34866
Capricornis sumatraensis,34865
"Capricornis sumatraensis (Bechstein, 1799)",34865
Capricornis sumatrensis,34865
Naemorhedus sumatraensis,34865
Sumatran serow,34865
Capronia pilosella,45095
"Capronia pilosella (P. Karst.) E. Mll., Petrini, P.J. Fisher, Samuels & Rossman, 1987",45095
Capsella bursa-pastoris,3719
Capsella bursa-pastoris (L.) Medik.,3719
shepherd's purse,3719
Capsella bursa-pastoris subsp. bursa-pastoris,1211440
Capsella bursapastoris subsp. bursapastoris,1211440
Capsella grandiflora,264402
Capsella grandiflora (Fauche & Chaub.) Boiss.,264402
Capsella rubella,81985
Capsella rubella Reut.,81985
Capsicum annuum,4072
"Capsicum annuum L., 1753",4072
Capsicum sp. HD-HW,4072
Capsicum sp. JYM-2013,4072
Capsicum annuum Conoides Group,1499976
Capsicum annuum var. conoides (Mill.) Irish,1499976
Capsicum annuum var. conoides,1499976
Capsicum conoides Mill.,1499976
Capsicum conoides,1499976
Capsicum annuum var. annuum,40321
Capsicum annuum var. acuminata Fingerh.,40321
Capsicum annuum var. acuminata,40321
Capsicum annuum var. acuminatum,40321
Capsicum annuum var. angulosum,40321
Capsicum annuum var. grossum,40321
Capsicum frutescens var. grossum (L.) L.H.Bailey,40321
Capsicum frutescens var. grossum,40321
chilli pepper,40321
pimento,40321
red pepper,40321
sweet pepper,40321
Capsicum baccatum,33114
Capsicum baccatum L.,33114
Capsicum baccatum var. umbilicatum,464945
Capsicum baccatum var. umbilicatum (Vell.) Hunz. & Barboza,464945
Capsicum umbilicatum,464945
Capsicum umbilicatum Vell.,464945
Capsicum chacoense,107817
Capsicum chacoense Hunz.,107817
Capsicum chinense,80379
bonnet pepper,80379
Capsicum chinense Jacq.,80379
habanero,80379
piri piri,80379
rocotillo,80379
Scotch bonnet,80379
Capsicum frutescens,4073
bird pepper,4073
Capsicum frutescens L.,4073
chili pepper,4073
hot pepper,4073
Carabus granulatus,118799
"Carabus granulatus Linnaeus, 1758",118799
Carabus granulatus granulatus,679917
Caracal caracal,61394
caracal,61394
"Felis caracal (Schreber, 1776)",61394
Felis caracal,61394
Profelis caracal,61394
Caragana jubata,283153
camel's tail,283153
Caragana jubata (Pall.) Poir.,283153
Caragana korshinskii,220689
Caragana intermedia Kuang & H.C.Fu,220689
Caragana intermedia,220689
Caragana korshinskii Kom.,220689
Caragana korshinskii var. intermedia (Kuang & H.C.Fu) M.L.Zhang & G.H.Zhu,220689
Caragana korshinskii var. intermedia,220689
Carassius auratus,7957
"Carassius auratus (Linnaeus, 1758)",7957
Carassius carassius auratus,7957
"Cyprinus auratus Linnaeus, 1758",7957
Cyprinus auratus,7957
goldfish,7957
Carassius auratus 'high back crucian carp',1752860
Carassius auratus var. high back crucian carp,1752860
Carassius auratus auratus,145527
"Carassius auratus auratus (Linnaeus, 1758)",145527
gold crucian carp,145527
Carassius auratus gibelio,101364
"Carassius auratus gibelio (Bloch, 1782)",101364
"Carassius gibelio (Bloch, 1782)",101364
Carassius gibelio gibelio,101364
Carassius gibelio,101364
Carassius gibelio subsp. gibelio,101364
"Cyprinus gibelio Bloch, 1782",101364
Cyprinus gibelio,101364
gibel carp,101364
Prussian carp,101364
silver crucian carp,101364
Carassius auratus langsdorfii,138676
"Carassius auratus langsdorfii Temminck & Schlegel, 1846",138676
Carassius auratus langsdorfi,138676
Carassius langsdorfii,138676
"Carassius langsdorfii Temminck & Schlegel, 1846",138676
"Carassius langsforfi (Temminck & Schlegel, 1846)",138676
Japanese silver crucian carp,138676
Carassius auratus x Cyprinus carpio (tetraploid hybrids of red,211488
Carassius auratus x Cyprinus carpio,211488
tetraploid hybrids of red crucian carp and common carp,211488
Carassius auratus x Cyprinus carpio x Carassius cuvieri (triploid,211491
Carassius auratus x Cyprinus carpio x Carassius cuvieri,211491
triploid hybrids of tetraploid and Japanese crucian carp,211491
Carassius carassius,217509
"Carassius carassius (Linnaeus, 1758)",217509
crucian carp,217509
Carassius cuvieri,52617
Carassius auratus cuvieri,52617
Carassius cuvieri cuvieri,52617
"Carassius cuvieri Temminck & Schlegel, 1846",52617
Japanese crucian carp,52617
Japanese (white) crucian carp,52617
white crucian carp,52617
Carcharhinus leucas,46612
bull shark,46612
"Carcharhinus leucas (Muller & Henle, 1839)",46612
Carcharhinus melanopterus,263686
blacktip reef shark,263686
"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",263686
Carcharhinus plumbeus,7808
"Carcharhinus plumbeus (Nardo, 1827)",7808
sandbar shark,7808
Carcinoscorpius rotundicauda,6848
Carcinoscorpius rotundicaudus,6848
mangrove horseshoe crab,6848
Southeast Asian horseshoe crab,6848
Carcinus maenas,6759
"Cancer maenas Linnaeus, 1758",6759
Cancer maenas,6759
